playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
wrapped 2018,The Betrayal,7KkXNvJ2Oo3rba08eQRKx5,False,27,Grimmest Hits,0v21CtMbZ5jaBvsy7wD09u,https://i.scdn.co/image/ab67616d0000b273c27250592743f45a5a9b3d46,2018-01-18,Black Label Society,0zfT626RwO6zN3RDYeRit5,228100,4,0.00183,0.401,0.872,6.33e-05,0.331,-4.262,1,0.0447,0.326,133.014,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2018,All That Once Shined,70GJLkZVgbjDi3RhsotuJN,False,29,Grimmest Hits,0v21CtMbZ5jaBvsy7wD09u,https://i.scdn.co/image/ab67616d0000b273c27250592743f45a5a9b3d46,2018-01-18,Black Label Society,0zfT626RwO6zN3RDYeRit5,234733,1,0.00356,0.198,0.727,5.72e-05,0.308,-4.361,1,0.0377,0.301,64.977,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2018,Room Of Nightmares,6t8YytxF1J1dMjeKN3qSYg,False,49,Grimmest Hits,0v21CtMbZ5jaBvsy7wD09u,https://i.scdn.co/image/ab67616d0000b273c27250592743f45a5a9b3d46,2018-01-18,Black Label Society,0zfT626RwO6zN3RDYeRit5,151933,3,1.23e-05,0.411,0.984,0.00231,0.491,-4.101,0,0.066,0.165,97.15,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2018,Bleed for Me,6xJTipZ3B2lewY9Mwa9UJH,False,42,1919 Eternal,5YIShocZugjFr0MpBfl38D,https://i.scdn.co/image/ab67616d0000b2730ec4c901a2f61880a0ade76a,2002-07-01,Black Label Society,0zfT626RwO6zN3RDYeRit5,330480,10,0.00248,0.526,0.866,0.000515,0.283,-5.808,0,0.0926,0.29,121.011,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2018,Black Mass Reverends,1rugVhgtMSZbdUCl3Pdcz8,False,33,Metal Groove,72ZBg6aXpsoYEb91OxcLMu,https://i.scdn.co/image/ab67616d0000b273e7f64cba68ec7aeba6e8bd45,2018-09-28,Black Label Society,0zfT626RwO6zN3RDYeRit5,156933,7,8.52e-06,0.386,0.951,0.00545,0.0707,-4.169,1,0.0731,0.369,156.152,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2018,Hail to the King,3kMBEnLhExewYVmOD0wGu0,False,42,Hail to the King,5AyyVAKsUf4bQAn5e5blSB,https://i.scdn.co/image/ab67616d0000b27394cec3fed870b8672514e6b1,2013-07-16,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,304880,3,0.000376,0.585,0.887,0.0518,0.132,-5.086,0,0.0362,0.711,118.035,alternative metal
wrapped 2018,Welcome to the Family,0jqblvsI9LBY4irmLVqqEO,False,69,Nightmare,7vfuTRXIAYJz5Uc8SddnTr,https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3,2010-07-23,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,245573,2,0.00267,0.567,0.946,0.0,0.0567,-3.973,0,0.0935,0.699,94.985,alternative metal
wrapped 2018,Afterlife,7zAt4tdL44D3VuzsvM0N8n,False,74,Avenged Sevenfold,3Id3VUk9jSKBD1guNo1buF,https://i.scdn.co/image/ab67616d0000b27333c52ca8309741c6999ca742,2007-10-26,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,352427,2,0.000429,0.487,0.949,2.91e-05,0.231,-4.217,0,0.0798,0.406,110.02,alternative metal
wrapped 2018,A Little Piece of Heaven,1BLfQ6dPXmuDrFmbdfW7Jl,True,74,Avenged Sevenfold,3Id3VUk9jSKBD1guNo1buF,https://i.scdn.co/image/ab67616d0000b27333c52ca8309741c6999ca742,2007-10-26,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,480707,2,0.0244,0.486,0.881,0.0,0.429,-5.623,0,0.0474,0.667,144.997,alternative metal
wrapped 2018,Bat Country,3sHH7lklbfpcraDDvYnjo7,False,73,City of Evil,55tK4Ab7XHTOKkw0xDz3AA,https://i.scdn.co/image/ab67616d0000b27391b3adb195fd4017fd3d6400,2005-06-06,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,311813,0,0.000248,0.541,0.968,8.28e-06,0.423,-4.129,1,0.0396,0.505,125.04,alternative metal
wrapped 2018,Nightmare,4UEo1b0wWrtHMC8bVqPiH8,True,75,Nightmare,7vfuTRXIAYJz5Uc8SddnTr,https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3,2010-07-23,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,374453,2,0.000318,0.554,0.949,9.98e-05,0.2,-4.928,1,0.0787,0.233,129.984,alternative metal
